World,Politics,1_5-gram-minmax-most_5000,5000,0.050000,0.000010,0.001000,96.062992,7.042254,7.947020
World,Society,1_5-gram-minmax-most_5000,5000,0.050000,0.000010,0.001000,100.000000,7.042254,7.947020
World,UK,1_5-gram-minmax-most_5000,5000,0.050000,0.000010,0.001000,94.957983,7.042254,7.947020
UK,Politics,1_5-gram-minmax-most_5000,5000,0.050000,0.000010,0.001000,95.275591,7.042254,7.947020
UK,Society,1_5-gram-minmax-most_5000,5000,0.050000,0.000010,0.001000,96.808511,7.042254,7.947020
UK,World,1_5-gram-minmax-most_5000,5000,0.050000,0.000010,0.001000,95.755968,7.042254,7.947020
Opinions-Politics,Politics,1_5-gram-minmax-most_5000,5000,0.050000,0.000010,0.001000,98.031496,7.042254,7.947020
Opinions-Society,Society,1_5-gram-minmax-most_5000,5000,0.050000,0.000010,0.001000,100.000000,7.042254,7.947020
Opinions-World,World,1_5-gram-minmax-most_5000,5000,0.050000,0.000010,0.001000,96.286472,7.042254,7.947020
Opinions-UK,UK,1_5-gram-minmax-most_5000,5000,0.050000,0.000010,0.001000,96.638655,7.042254,7.947020
Opinions,Books,1_5-gram-minmax-most_5000,5000,0.050000,0.000010,0.001000,99.375000,7.042254,7.947020
Books,Opinions,1_5-gram-minmax-most_5000,5000,0.050000,0.000010,0.001000,83.412322,7.042254,7.947020
Politics,Society,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.010000,98.936170,11.267606,4.966887
Politics,World,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.010000,96.816976,11.267606,4.966887
Politics,UK,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.010000,94.117647,11.267606,4.966887
Society,Politics,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.010000,90.944882,11.267606,4.966887
Society,World,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.010000,69.761273,11.267606,4.966887
Society,UK,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.010000,83.193277,11.267606,4.966887
World,Politics,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.010000,97.244094,11.267606,4.966887
World,Society,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.010000,97.872340,11.267606,4.966887
World,UK,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.010000,95.798319,11.267606,4.966887
UK,Politics,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.010000,96.062992,11.267606,4.966887
UK,Society,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.010000,98.936170,11.267606,4.966887
UK,World,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.010000,96.021220,11.267606,4.966887
Opinions-Politics,Politics,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.010000,98.031496,11.267606,4.966887
Opinions-Society,Society,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.010000,100.000000,11.267606,4.966887
Opinions-World,World,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.010000,97.347480,11.267606,4.966887
Opinions-UK,UK,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.010000,95.798319,11.267606,4.966887
Opinions,Books,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.010000,98.750000,11.267606,4.966887
Books,Opinions,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.010000,78.791469,11.267606,4.966887
Politics,Society,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.010000,98.936170,12.676056,6.291391
Politics,World,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.010000,96.816976,12.676056,6.291391
Politics,UK,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.010000,94.957983,12.676056,6.291391
Society,Politics,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.010000,92.519685,12.676056,6.291391
Society,World,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.010000,81.697613,12.676056,6.291391
Society,UK,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.010000,86.554622,12.676056,6.291391
World,Politics,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.010000,96.062992,12.676056,6.291391
World,Society,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.010000,97.872340,12.676056,6.291391
World,UK,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.010000,96.638655,12.676056,6.291391
UK,Politics,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.010000,96.456693,12.676056,6.291391
UK,Society,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.010000,97.872340,12.676056,6.291391
UK,World,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.010000,96.816976,12.676056,6.291391
Opinions-Politics,Politics,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.010000,98.425197,12.676056,6.291391
Opinions-Society,Society,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.010000,100.000000,12.676056,6.291391
Opinions-World,World,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.010000,97.877984,12.676056,6.291391
Opinions-UK,UK,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.010000,95.798319,12.676056,6.291391
Opinions,Books,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.010000,98.750000,12.676056,6.291391
Books,Opinions,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.010000,86.018957,12.676056,6.291391
Politics,Society,1_5-gram-minmax-most_5000,5000,0.050000,0.000100,0.001000,95.744681,8.450704,6.953642
Politics,World,1_5-gram-minmax-most_5000,5000,0.050000,0.000100,0.001000,95.490716,8.450704,6.953642
Politics,UK,1_5-gram-minmax-most_5000,5000,0.050000,0.000100,0.001000,94.117647,8.450704,6.953642
Society,Politics,1_5-gram-minmax-most_5000,5000,0.050000,0.000100,0.001000,91.338583,8.450704,6.953642
Society,World,1_5-gram-minmax-most_5000,5000,0.050000,0.000100,0.001000,71.883289,8.450704,6.953642
Society,UK,1_5-gram-minmax-most_5000,5000,0.050000,0.000100,0.001000,83.193277,8.450704,6.953642
World,Politics,1_5-gram-minmax-most_5000,5000,0.050000,0.000100,0.001000,92.125984,8.450704,6.953642
World,Society,1_5-gram-minmax-most_5000,5000,0.050000,0.000100,0.001000,100.000000,8.450704,6.953642
World,UK,1_5-gram-minmax-most_5000,5000,0.050000,0.000100,0.001000,94.117647,8.450704,6.953642
UK,Politics,1_5-gram-minmax-most_5000,5000,0.050000,0.000100,0.001000,93.307087,8.450704,6.953642
UK,Society,1_5-gram-minmax-most_5000,5000,0.050000,0.000100,0.001000,96.808511,8.450704,6.953642
UK,World,1_5-gram-minmax-most_5000,5000,0.050000,0.000100,0.001000,95.490716,8.450704,6.953642
Opinions-Politics,Politics,1_5-gram-minmax-most_5000,5000,0.050000,0.000100,0.001000,96.456693,8.450704,6.953642
Opinions-Society,Society,1_5-gram-minmax-most_5000,5000,0.050000,0.000100,0.001000,100.000000,8.450704,6.953642
Opinions-World,World,1_5-gram-minmax-most_5000,5000,0.050000,0.000100,0.001000,97.612732,8.450704,6.953642
Opinions-UK,UK,1_5-gram-minmax-most_5000,5000,0.050000,0.000100,0.001000,97.478992,8.450704,6.953642
Opinions,Books,1_5-gram-minmax-most_5000,5000,0.050000,0.000100,0.001000,99.375000,8.450704,6.953642
Books,Opinions,1_5-gram-minmax-most_5000,5000,0.050000,0.000100,0.001000,80.213270,8.450704,6.953642
Politics,Society,1_5-gram-minmax-most_2000,2000,0.050000,0.000100,0.010000,97.872340,15.492958,8.609272
Politics,World,1_5-gram-minmax-most_2000,2000,0.050000,0.000100,0.010000,95.490716,15.492958,8.609272
Politics,UK,1_5-gram-minmax-most_2000,2000,0.050000,0.000100,0.010000,94.957983,15.492958,8.609272
Society,Politics,1_5-gram-minmax-most_2000,2000,0.050000,0.000100,0.010000,88.976378,15.492958,8.609272
Society,World,1_5-gram-minmax-most_2000,2000,0.050000,0.000100,0.010000,58.090186,15.492958,8.609272
Society,UK,1_5-gram-minmax-most_2000,2000,0.050000,0.000100,0.010000,79.831933,15.492958,8.609272
World,Politics,1_5-gram-minmax-most_2000,2000,0.050000,0.000100,0.010000,94.488189,15.492958,8.609272
World,Society,1_5-gram-minmax-most_2000,2000,0.050000,0.000100,0.010000,98.936170,15.492958,8.609272
World,UK,1_5-gram-minmax-most_2000,2000,0.050000,0.000100,0.010000,94.957983,15.492958,8.609272
UK,Politics,1_5-gram-minmax-most_2000,2000,0.050000,0.000100,0.010000,94.488189,15.492958,8.609272
UK,Society,1_5-gram-minmax-most_2000,2000,0.050000,0.000100,0.010000,96.808511,15.492958,8.609272
UK,World,1_5-gram-minmax-most_2000,2000,0.050000,0.000100,0.010000,94.960212,15.492958,8.609272
Opinions-Politics,Politics,1_5-gram-minmax-most_2000,2000,0.050000,0.000100,0.010000,97.244094,15.492958,8.609272
Opinions-Society,Society,1_5-gram-minmax-most_2000,2000,0.050000,0.000100,0.010000,97.872340,15.492958,8.609272
Opinions-World,World,1_5-gram-minmax-most_2000,2000,0.050000,0.000100,0.010000,97.082228,15.492958,8.609272
Opinions-UK,UK,1_5-gram-minmax-most_2000,2000,0.050000,0.000100,0.010000,95.798319,15.492958,8.609272
Opinions,Books,1_5-gram-minmax-most_2000,2000,0.050000,0.000100,0.010000,95.625000,15.492958,8.609272
Books,Opinions,1_5-gram-minmax-most_2000,2000,0.050000,0.000100,0.010000,78.199052,15.492958,8.609272
Politics,Society,1_5-gram-minmax-most_2000,2000,0.050000,0.000010,0.010000,97.872340,12.676056,9.933775
Politics,World,1_5-gram-minmax-most_2000,2000,0.050000,0.000010,0.010000,95.755968,12.676056,9.933775
Politics,UK,1_5-gram-minmax-most_2000,2000,0.050000,0.000010,0.010000,94.117647,12.676056,9.933775
Society,Politics,1_5-gram-minmax-most_2000,2000,0.050000,0.000010,0.010000,88.976378,12.676056,9.933775
Society,World,1_5-gram-minmax-most_2000,2000,0.050000,0.000010,0.010000,53.846154,12.676056,9.933775
Society,UK,1_5-gram-minmax-most_2000,2000,0.050000,0.000010,0.010000,80.672269,12.676056,9.933775
World,Politics,1_5-gram-minmax-most_2000,2000,0.050000,0.000010,0.010000,95.275591,12.676056,9.933775
World,Society,1_5-gram-minmax-most_2000,2000,0.050000,0.000010,0.010000,98.936170,12.676056,9.933775
World,UK,1_5-gram-minmax-most_2000,2000,0.050000,0.000010,0.010000,95.798319,12.676056,9.933775
UK,Politics,1_5-gram-minmax-most_2000,2000,0.050000,0.000010,0.010000,95.275591,12.676056,9.933775
UK,Society,1_5-gram-minmax-most_2000,2000,0.050000,0.000010,0.010000,95.744681,12.676056,9.933775
UK,World,1_5-gram-minmax-most_2000,2000,0.050000,0.000010,0.010000,95.225464,12.676056,9.933775
Opinions-Politics,Politics,1_5-gram-minmax-most_2000,2000,0.050000,0.000010,0.010000,96.850394,12.676056,9.933775
Opinions-Society,Society,1_5-gram-minmax-most_2000,2000,0.050000,0.000010,0.010000,97.872340,12.676056,9.933775
Opinions-World,World,1_5-gram-minmax-most_2000,2000,0.050000,0.000010,0.010000,96.551724,12.676056,9.933775
Opinions-UK,UK,1_5-gram-minmax-most_2000,2000,0.050000,0.000010,0.010000,96.638655,12.676056,9.933775
Opinions,Books,1_5-gram-minmax-most_2000,2000,0.050000,0.000010,0.010000,95.625000,12.676056,9.933775
Books,Opinions,1_5-gram-minmax-most_2000,2000,0.050000,0.000010,0.010000,81.042654,12.676056,9.933775
Politics,Society,1_5-gram-minmax-most_1000,1000,0.050000,0.000100,0.010000,96.808511,12.676056,11.258278
Politics,World,1_5-gram-minmax-most_1000,1000,0.050000,0.000100,0.010000,93.633952,12.676056,11.258278
Politics,UK,1_5-gram-minmax-most_1000,1000,0.050000,0.000100,0.010000,94.117647,12.676056,11.258278
Society,Politics,1_5-gram-minmax-most_1000,1000,0.050000,0.000100,0.010000,87.795276,12.676056,11.258278
Society,World,1_5-gram-minmax-most_1000,1000,0.050000,0.000100,0.010000,65.782493,12.676056,11.258278
Society,UK,1_5-gram-minmax-most_1000,1000,0.050000,0.000100,0.010000,81.512605,12.676056,11.258278
World,Politics,1_5-gram-minmax-most_1000,1000,0.050000,0.000100,0.010000,93.307087,12.676056,11.258278
World,Society,1_5-gram-minmax-most_1000,1000,0.050000,0.000100,0.010000,92.553191,12.676056,11.258278
World,UK,1_5-gram-minmax-most_1000,1000,0.050000,0.000100,0.010000,94.957983,12.676056,11.258278
UK,Politics,1_5-gram-minmax-most_1000,1000,0.050000,0.000100,0.010000,91.732283,12.676056,11.258278
UK,Society,1_5-gram-minmax-most_1000,1000,0.050000,0.000100,0.010000,94.680851,12.676056,11.258278
UK,World,1_5-gram-minmax-most_1000,1000,0.050000,0.000100,0.010000,90.450928,12.676056,11.258278
Opinions-Politics,Politics,1_5-gram-minmax-most_1000,1000,0.050000,0.000100,0.010000,94.881890,12.676056,11.258278
Opinions-Society,Society,1_5-gram-minmax-most_1000,1000,0.050000,0.000100,0.010000,97.872340,12.676056,11.258278
Opinions-World,World,1_5-gram-minmax-most_1000,1000,0.050000,0.000100,0.010000,94.960212,12.676056,11.258278
Opinions-UK,UK,1_5-gram-minmax-most_1000,1000,0.050000,0.000100,0.010000,94.957983,12.676056,11.258278
Opinions,Books,1_5-gram-minmax-most_1000,1000,0.050000,0.000100,0.010000,95.625000,12.676056,11.258278
Books,Opinions,1_5-gram-minmax-most_1000,1000,0.050000,0.000100,0.010000,73.815166,12.676056,11.258278
Politics,Society,1_5-gram-minmax-most_1000,1000,0.050000,0.000010,0.010000,96.808511,9.859155,10.927152
Politics,World,1_5-gram-minmax-most_1000,1000,0.050000,0.000010,0.010000,93.103448,9.859155,10.927152
Politics,UK,1_5-gram-minmax-most_1000,1000,0.050000,0.000010,0.010000,94.117647,9.859155,10.927152
Society,Politics,1_5-gram-minmax-most_1000,1000,0.050000,0.000010,0.010000,87.401575,9.859155,10.927152
Society,World,1_5-gram-minmax-most_1000,1000,0.050000,0.000010,0.010000,65.782493,9.859155,10.927152
Society,UK,1_5-gram-minmax-most_1000,1000,0.050000,0.000010,0.010000,79.831933,9.859155,10.927152
World,Politics,1_5-gram-minmax-most_1000,1000,0.050000,0.000010,0.010000,92.913386,9.859155,10.927152
World,Society,1_5-gram-minmax-most_1000,1000,0.050000,0.000010,0.010000,92.553191,9.859155,10.927152
World,UK,1_5-gram-minmax-most_1000,1000,0.050000,0.000010,0.010000,95.798319,9.859155,10.927152
UK,Politics,1_5-gram-minmax-most_1000,1000,0.050000,0.000010,0.010000,91.732283,9.859155,10.927152
UK,Society,1_5-gram-minmax-most_1000,1000,0.050000,0.000010,0.010000,94.680851,9.859155,10.927152
UK,World,1_5-gram-minmax-most_1000,1000,0.050000,0.000010,0.010000,90.450928,9.859155,10.927152
Opinions-Politics,Politics,1_5-gram-minmax-most_1000,1000,0.050000,0.000010,0.010000,96.456693,9.859155,10.927152
Opinions-Society,Society,1_5-gram-minmax-most_1000,1000,0.050000,0.000010,0.010000,98.936170,9.859155,10.927152
Opinions-World,World,1_5-gram-minmax-most_1000,1000,0.050000,0.000010,0.010000,94.694960,9.859155,10.927152
Opinions-UK,UK,1_5-gram-minmax-most_1000,1000,0.050000,0.000010,0.010000,94.957983,9.859155,10.927152
Opinions,Books,1_5-gram-minmax-most_1000,1000,0.050000,0.000010,0.010000,96.250000,9.859155,10.927152
Books,Opinions,1_5-gram-minmax-most_1000,1000,0.050000,0.000010,0.010000,73.459716,9.859155,10.927152
Politics,Society,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.001000,98.936170,11.267606,3.973510
Politics,World,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.001000,96.551724,11.267606,3.973510
Politics,UK,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.001000,94.957983,11.267606,3.973510
Society,Politics,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.001000,90.944882,11.267606,3.973510
Society,World,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.001000,76.923077,11.267606,3.973510
Society,UK,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.001000,83.193277,11.267606,3.973510
World,Politics,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.001000,96.062992,11.267606,3.973510
World,Society,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.001000,97.872340,11.267606,3.973510
World,UK,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.001000,96.638655,11.267606,3.973510
UK,Politics,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.001000,96.456693,11.267606,3.973510
UK,Society,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.001000,97.872340,11.267606,3.973510
UK,World,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.001000,96.286472,11.267606,3.973510
Opinions-Politics,Politics,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.001000,98.425197,11.267606,3.973510
Opinions-Society,Society,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.001000,100.000000,11.267606,3.973510
Opinions-World,World,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.001000,97.347480,11.267606,3.973510
Opinions-UK,UK,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.001000,95.798319,11.267606,3.973510
Opinions,Books,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.001000,98.125000,11.267606,3.973510
Books,Opinions,1_5-gram-minmax-most_6000,6000,0.050000,0.000010,0.001000,83.649289,11.267606,3.973510
Politics,Society,1_5-gram-minmax-most_7000,7000,0.050000,0.000100,0.010000,97.872340,12.676056,7.284768
Politics,World,1_5-gram-minmax-most_7000,7000,0.050000,0.000100,0.010000,97.082228,12.676056,7.284768
Politics,UK,1_5-gram-minmax-most_7000,7000,0.050000,0.000100,0.010000,94.117647,12.676056,7.284768
Society,Politics,1_5-gram-minmax-most_7000,7000,0.050000,0.000100,0.010000,90.551181,12.676056,7.284768
Society,World,1_5-gram-minmax-most_7000,7000,0.050000,0.000100,0.010000,70.557029,12.676056,7.284768
Society,UK,1_5-gram-minmax-most_7000,7000,0.050000,0.000100,0.010000,81.512605,12.676056,7.284768
World,Politics,1_5-gram-minmax-most_7000,7000,0.050000,0.000100,0.010000,96.062992,12.676056,7.284768
World,Society,1_5-gram-minmax-most_7000,7000,0.050000,0.000100,0.010000,98.936170,12.676056,7.284768
World,UK,1_5-gram-minmax-most_7000,7000,0.050000,0.000100,0.010000,94.957983,12.676056,7.284768
UK,Politics,1_5-gram-minmax-most_7000,7000,0.050000,0.000100,0.010000,96.850394,12.676056,7.284768
UK,Society,1_5-gram-minmax-most_7000,7000,0.050000,0.000100,0.010000,98.936170,12.676056,7.284768
UK,World,1_5-gram-minmax-most_7000,7000,0.050000,0.000100,0.010000,96.021220,12.676056,7.284768
Opinions-Politics,Politics,1_5-gram-minmax-most_7000,7000,0.050000,0.000100,0.010000,98.031496,12.676056,7.284768
Opinions-Society,Society,1_5-gram-minmax-most_7000,7000,0.050000,0.000100,0.010000,100.000000,12.676056,7.284768
Opinions-World,World,1_5-gram-minmax-most_7000,7000,0.050000,0.000100,0.010000,98.408488,12.676056,7.284768
Opinions-UK,UK,1_5-gram-minmax-most_7000,7000,0.050000,0.000100,0.010000,95.798319,12.676056,7.284768
Opinions,Books,1_5-gram-minmax-most_7000,7000,0.050000,0.000100,0.010000,98.125000,12.676056,7.284768
Books,Opinions,1_5-gram-minmax-most_7000,7000,0.050000,0.000100,0.010000,79.146919,12.676056,7.284768
Politics,Society,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.001000,98.936170,11.267606,4.635762
Politics,World,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.001000,96.816976,11.267606,4.635762
Politics,UK,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.001000,93.277311,11.267606,4.635762
Society,Politics,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.001000,90.551181,11.267606,4.635762
Society,World,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.001000,67.374005,11.267606,4.635762
Society,UK,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.001000,82.352941,11.267606,4.635762
World,Politics,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.001000,97.244094,11.267606,4.635762
World,Society,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.001000,97.872340,11.267606,4.635762
World,UK,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.001000,94.957983,11.267606,4.635762
UK,Politics,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.001000,95.275591,11.267606,4.635762
UK,Society,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.001000,97.872340,11.267606,4.635762
UK,World,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.001000,94.960212,11.267606,4.635762
Opinions-Politics,Politics,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.001000,97.244094,11.267606,4.635762
Opinions-Society,Society,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.001000,100.000000,11.267606,4.635762
Opinions-World,World,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.001000,97.877984,11.267606,4.635762
Opinions-UK,UK,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.001000,95.798319,11.267606,4.635762
Opinions,Books,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.001000,98.750000,11.267606,4.635762
Books,Opinions,1_5-gram-minmax-most_6000,6000,0.050000,0.000100,0.001000,78.080569,11.267606,4.635762
Politics,Society,1_5-gram-minmax-most_7000,7000,0.050000,0.000010,0.010000,98.936170,5.633803,4.635762
Politics,World,1_5-gram-minmax-most_7000,7000,0.050000,0.000010,0.010000,97.612732,5.633803,4.635762
Politics,UK,1_5-gram-minmax-most_7000,7000,0.050000,0.000010,0.010000,96.638655,5.633803,4.635762
Society,Politics,1_5-gram-minmax-most_7000,7000,0.050000,0.000010,0.010000,92.519685,5.633803,4.635762
Society,World,1_5-gram-minmax-most_7000,7000,0.050000,0.000010,0.010000,83.819629,5.633803,4.635762
Society,UK,1_5-gram-minmax-most_7000,7000,0.050000,0.000010,0.010000,89.075630,5.633803,4.635762
World,Politics,1_5-gram-minmax-most_7000,7000,0.050000,0.000010,0.010000,96.850394,5.633803,4.635762
World,Society,1_5-gram-minmax-most_7000,7000,0.050000,0.000010,0.010000,98.936170,5.633803,4.635762
World,UK,1_5-gram-minmax-most_7000,7000,0.050000,0.000010,0.010000,96.638655,5.633803,4.635762
UK,Politics,1_5-gram-minmax-most_7000,7000,0.050000,0.000010,0.010000,96.850394,5.633803,4.635762
UK,Society,1_5-gram-minmax-most_7000,7000,0.050000,0.000010,0.010000,96.808511,5.633803,4.635762
UK,World,1_5-gram-minmax-most_7000,7000,0.050000,0.000010,0.010000,97.082228,5.633803,4.635762
Opinions-Politics,Politics,1_5-gram-minmax-most_7000,7000,0.050000,0.000010,0.010000,97.637795,5.633803,4.635762
Opinions-Society,Society,1_5-gram-minmax-most_7000,7000,0.050000,0.000010,0.010000,98.936170,5.633803,4.635762
